id	charge	RT	mz	quality	MS_D_POS.mzML	MS_C_POS.mzML	MS_E_POS.mzML	MS_B_POS.mzML	MS_A_POS.mzML	MS_QC_POOL_1_POS.mzML	MS_QC_POOL_4_POS.mzML	MS_QC_POOL_3_POS.mzML	MS_F_POS.mzML	MS_QC_POOL_2_POS.mzML	adduct	feature_ids
13202577726682659172	0	144.63615603749253	748.4680641075831	7.491434e-05	3839.2966	3908.4507	2971.5767	0.0	3570.644	2960.622	3500.646	2941.1062	0.0	2719.3604	[M+H]+	[7237925299133426268, 9593362189650593835, 14528937070201355133, 2133912589989773429, 4976431835163401510, 9831491760130456413, 9623955315651647553, 10250462371781777541]
1341818391629475275	0	27.916272558098616	584.4731687236707	4.993487e-05	2079.0908	0.0	2040.6688	2242.4634	2153.235	2106.6868	2221.3987	2402.2744	0.0	2143.854		[7256118745511172415, 9430674462718339857, 7287767088480085024, 18253386732039313052, 15199003387549447267, 15138064005865277722, 2819422598928384314, 17317761426009144430]
12748324919464340361	0	34.19530949890174	202.17992133511467	6.375482e-05	3106.9114	0.0	0.0	2400.6821	4307.806	2331.1897	2457.3794	3391.3215	3568.8062	2405.662		[7346420076121178538, 14192393391905588349, 12177914458283411523, 13102689442028036349, 15417512920989660194, 4964399478040405870, 3782374746561400805, 11869738511673139847]
12200487569129343817	0	32.037162172932895	409.1625637036932	0.0008323336	1094.3032	0.0	73774.78	0.0	64817.26	32650.95	30988.45	29000.27	1428.2999	26473.87	[M+H]+	[7365197684288145227, 9932191193344370948, 3421082845179187197, 9498389114824546791, 11321678200166826963, 4751502890599520556, 8814141741164796799, 2705310534918854923]
7403333029898315143	0	31.912574197873777	308.25759543125474	8.377232e-05	5121.8286	5344.6113	3046.759	4231.212	4059.1443	2294.1494	2444.257	0.0	0.0	2305.5022		[7494990400486711637, 10699628429799430494, 8039150432746215816, 13174352683542406444, 17316686972458923863, 15458056904443337485, 5572685373900245933, 7360574368672241835]
5029569725015960896	0	30.401063643777633	267.1236656092377	7.662735e-05	5075.109	4672.335	0.0	0.0	4866.0303	1870.6042	2159.802	2159.3687	4191.041	3065.7834	[M+H]+	[7622155955153244373, 13932331558007690243, 1994606222088976793, 3091774728412421018, 8201309618883340040, 7553712230110143725, 2928381922354459942, 9965414598267012270]
4219662053660333174	0	143.18351120650163	536.6989879428804	4.750382e-05	2381.0608	2003.9554	1724.9927	2232.7305	1973.2703	2140.7603	2004.832	2029.6964	0.0	0.0		[7628106208519782220, 10207590792488528087, 10936395462142621241, 15619114280958649387, 9524222313169655890, 7011230773402764422, 14158950860883092490, 16753086079419321239]
5565383398500536117	1	197.30600814967204	669.0040330228204	0.0001108382	6134.418	4245.3706	4075.8457	4210.702	4951.4834	2212.329	0.0	0.0	4644.193	2372.3354	[M+H]+	[7736073415527339380, 11887637152972634943, 10769781367531332058, 464842262303041632, 18141880473451500412, 7030797439788089538, 8858286566052517266, 6601472406635229969]
4685562407890960574	0	77.1555080425468	327.20128155968644	9.761211e-05	5553.383	0.0	3875.0813	6475.8916	6873.0083	2624.851	2269.3496	2532.2764	0.0	2578.0896	[M+H]+	[7739816209795496144, 16953231957164173295, 15442314979657102569, 16057636151026682567, 17387088859503633452, 17281004914433393050, 13704526884035999797, 15525498136840016804]
4629574555329895361	0	33.8842271662734	621.3139043559637	3.242394e-05	0.0	2133.6743	941.43195	685.766	1050.4932	1256.44	1222.3021	1541.1724	0.0	1295.681	[M+H]+	[7835296058114133739, 12747149572198475867, 7420524281313603619, 9611782183998146502, 6887626987232287527, 13876027397733580537, 6061686974601243224, 2410426923541220165]
17787711197427847678	0	199.445799797702	369.99514154502634	3.106013e-05	1861.3168	1489.2913	1405.9137	0.0	1721.5201	0.0	994.8395	1381.3572	1729.647	875.80084		[7873893606665667840, 15149885621831335749, 7062397752692778725, 3575788347705325474, 916114672097885107, 12416572172807770276, 15861806949468115819, 17221764700890834874]
2828098103094716098	0	219.5163239251523	140.9532198591082	0.0001034145	0.0	0.0	4863.9604	7032.2305	5855.23	3524.6602	3089.8508	4269.233	4494.091	2416.7366		[7882289048202413808, 6532552041721539789, 13408215920637486514, 993645799084646199, 703005661465653414, 9485635338045067853, 9543242862178680682, 109988125430958774]
13630058257114291977	0	134.67840856087616	661.5003827715187	2.132735e-05	865.1558	688.2914	0.0	652.0113	945.8634	872.17377	738.8965	2193.8818	0.0	1006.8854	[M+H]+	[7944404255579671105, 18216410615008584552, 11185301380954204245, 4999148722641720359, 9348351745937340359, 6223906464003249823, 5278825501549358251, 13323811309299646081]
9052001353367962803	0	33.44993308673891	331.23523926067014	0.0001113903	6988.5615	6231.2627	0.0	7146.094	2912.5479	3423.8186	0.0	4114.805	6848.821	3108.1357	[M+H]+	[8099510144052892411, 15573032431072848898, 3503257799126810140, 3847242357022117514, 1529129144463053115, 6633157961356466016, 18209401019031588875, 16754610176315605968]
10175261362583580062	0	41.48093556360459	281.18648409901493	2.702549e-05	1241.8486	0.0	1163.7129	1110.542	1558.1547	1107.4435	1115.6226	1076.9877	1142.7244	0.0		[8136792299895949235, 5466990899012098537, 8809247217008218731, 6645459871978941263, 12897928419732583349, 3140887424096154342, 15342990131746987050, 12343225921068078403]
3008214768148941883	0	34.18763998860221	290.16053407718675	5.427897e-05	3649.4124	3985.9138	1734.469	0.0	1921.1852	2145.3184	0.0	2865.4072	2304.1448	1699.014	[M+H]+	[8237237658992010072, 11266120266344462819, 6741643321845557177, 9191145251953582160, 11772573863342262327, 14714959189110166002, 5818853671715575674, 18192250298622040339]
8427044386838121802	0	28.85696521908001	781.5276876480398	0.000110043	1179.4514	0.0	785.50726	886.0648	796.9292	7238.8926	8556.9	8689.029	0.0	8821.526	[M+H]+	[8283502557298768770, 12613047317857864255, 1291537982727850479, 5392307762790403532, 16613945853978103884, 18301058997626743955, 4572372834773861211, 8857986664534512428]
3392909523319088510	0	125.29674169485632	310.7921250207131	3.338081e-05	1558.5338	1873.0618	1522.2444	1381.6493	1722.858	0.0	0.0	1063.7881	1665.4689	953.8809		[8291666607383727969, 11455256768905765388, 1583821546349237016, 3849820768911727977, 10000142892951935297, 14905472046835672205, 13183051466431600816, 8873833245277150018]
5756905744026230289	0	173.91744505936725	56.0130089888174	0.0001660872	6008.8257	7341.5273	8055.684	7230.8584	6918.308	0.0	0.0	8463.884	6148.8457	7964.7915		[8296077624455674496, 15715924165567990002, 14330551678133731056, 15648397709464352649, 5134696510155841773, 11163100388836639929, 11861564543466416239, 12463211669351496360]
3300995310715195408	0	33.744440209869026	213.10162570869196	3.297305e-05	0.0	1235.5603	1949.4275	1562.6494	1073.1909	1065.8047	1324.2979	1750.9515	0.0	1322.8777		[8323355128984189189, 13667599918572892478, 2271286402644861864, 4625908337036761764, 6846265181646343711, 14724118228749929093, 16053102022828613821, 16401686247710554122]
4793070670518085944	0	27.951157612429537	854.5866017581752	4.14035e-05	1289.7859	0.0	1050.8438	1205.7852	2339.9836	1922.9656	2407.2832	2369.3223	0.0	2084.3655	[M+H]+	[8375223160983598667, 9489387663516760825, 14507505909836434761, 16477333763021584894, 18048398646077345180, 7738463598409216197, 16426427759663630056, 5285473604547357767]
11377876152889899611	0	30.455724870528726	217.16490209491926	5.365825e-05	2727.8313	2673.4097	2380.4502	2472.2808	2408.5457	1261.6726	0.0	0.0	2970.0928	1974.4817		[8514051956835355139, 1250701278043151234, 17865755208148946145, 6879058057162854901, 9418477760895636085, 9666867825635514299, 4928431717696441547, 15010911556261623578]
15068489738637459873	0	173.05173854024207	147.07611652594187	1.099229e-05	383.14893	0.0	349.67578	283.98904	289.46228	344.27313	341.76385	328.9845	1915.9882	0.0	[M+H]+	[8536708107696247854, 18442630145786444874, 1634121155328090078, 1670182428388891423, 2292997027693224612, 17966123798616425965, 2227234878116249587, 12729648199933188641]
12801507009888655341	0	28.675448468017866	217.12257847261935	0.0004585931	20814.85	5836.0674	17321.61	28210.47	17034.76	0.0	21175.99	0.0	18264.36	23526.75	[M+H]+	[8579546115290021444, 11873436775388534204, 7172399409008846214, 3965316607750711102, 5594304695093164624, 116843548357705983, 2558439462887669728, 14172370980811640323]
8979904943298692469	0	27.728396041375746	434.36473987801855	4.024707e-05	1354.5347	599.49365	2265.2268	1680.5669	2140.875	2371.9028	0.0	2523.6897	910.07434	0.0		[8696581789610125282, 13610916605281588828, 4273660130989931049, 4426067261918415650, 15610635357360727431, 314309557297141837, 5645294451451203738, 14546234126404667166]
178551206874267324	0	197.61531111010447	277.1034433749083	2.130908e-05	1250.7113	882.3189	1302.0504	0.0	1349.8856	637.0055	0.0	717.1075	849.61084	661.1683		[8709398066766164174, 17308174942554290639, 11686237037619701517, 2246546898008048145, 13101882046272053941, 7838298710639573907, 4757424542576067836, 5473344114184629499]
18243292846344020639	0	136.140007119066	940.5902845985925	2.921794e-05	1350.3419	0.0	1037.3773	1084.3247	1323.8551	0.0	820.5725	518.6998	1913.3253	930.86945	[M+H]+	[8803540470295881930, 12638512167109319398, 17025551383079211002, 3296430080391763631, 4367756328589408415, 4002153896782948038, 8193410350722392601, 7020116666458659856]
832621415913256278	0	33.68529922297311	289.1563614413357	2.854424e-05	0.0	1451.4442	0.0	1511.1378	1007.2478	1287.968	1336.2467	1411.6339	1373.9437	1311.9359		[8900409408118247142, 13443322060051126925, 16438794271070974824, 8831545012286762797, 17858003258255468242, 12823817374596993838, 14134512375012456306, 1128095294576749757]
13409388079386201406	0	27.07488500944547	482.36428206691795	6.109661e-05	0.0	0.0	3182.8928	3844.547	2280.2456	2334.5918	2526.2888	2524.666	1499.7948	2752.7488		[8903922262640255800, 17277745416017819428, 1949793556801823979, 15331331832450414147, 6445250271937960249, 15190511481020080301, 13928295033222364651, 7667546763139132454]
12396833537770302421	0	197.23622230797153	708.0397172769133	6.830667e-05	3837.3118	2522.0422	2804.9717	2597.119	2839.5642	1520.8721	0.0	0.0	3186.4492	1320.9259	[M+H]+	[8979369456645210316, 17121131565842288108, 1206616548102433693, 13838485947661456859, 2758223343617903077, 12107754184678425060, 12020820253177187515, 5042688980280424931]
4943693564127430929	0	27.249180361348845	438.33790502641114	5.003298e-05	1926.965	1028.6146	2616.4124	3198.2446	2052.1677	0.0	2305.0269	0.0	1439.6516	2380.4717		[9010241438498086552, 12208324017845396557, 5617856446021831533, 13386903682655376863, 3899689554822042690, 17823736673145046832, 16630387760726319761, 2879363713812784572]
12612166942799196005	0	28.85773700730666	280.2634702858628	0.0002514701	12356.87	0.0	14051.23	12378.66	13386.28	0.0	8551.503	8405.316	9011.22	7936.6157		[9015701231951220604, 12621544731365642625, 4287079003524227350, 7728614103935873109, 380293139808314337, 6284939791458503347, 14215566702816006835, 14474294138213082821]
3762897620513405927	0	197.24223985161038	365.99706022352274	3.324243e-05	1863.5726	1642.5847	1378.8961	1503.9669	1742.8756	0.0	862.0755	935.47	1737.6372	0.0	[M+H]+	[9050360454753427624, 11582078110155101411, 5842508522160608000, 14994881101262433924, 14610087784799410859, 11407075359628331309, 9326815662960662012, 7092164739887336628]
7219048503677124510	0	114.35072573888252	274.87351227445737	0.0008887617	37645.21	0.0	34590.87	39018.53	41386.92	43038.81	43055.97	42732.17	32569.08	0.0		[9217859529519673347, 5483048729300294205, 18093772795058422293, 9778446462069605825, 6298834895044158362, 15374726529319316245, 5260379780091301800, 4839354576972490542]
3980517386535148751	0	31.846750055938603	249.19514888849477	0.0001379273	8985.306	5393.8774	5081.567	7690.4966	5095.116	5189.347	0.0	0.0	5452.7915	5181.5327		[9260205798346520657, 18303704145687131776, 6956354796494206051, 4909795465576774782, 4230568472246702803, 695452130987681786, 7437590007689841700, 19579787489181321]
14510461390108590175	0	32.07921078521206	347.2263545649086	9.109489e-05	0.0	637.4156	0.0	3758.0493	4409.457	4795.7812	5734.1396	4592.5347	5740.8467	5096.7925	[M+H]+	[9495587854879426436, 11235848138087014896, 12949431346661860988, 17068021148491704130, 7776944264588502288, 14191122669671812495, 13226148369536321993, 10395921976898661496]
13112358743383340459	0	114.44541840134583	388.9761700908551	7.434601e-05	4172.546	0.0	0.0	2138.9902	5393.79	3147.2322	2956.266	3087.2585	3861.9604	3371.4832		[9530346558144437315, 243301136868421406, 2332806233926945839, 8947387541123316353, 18091985890193763979, 10503015632614683333, 10888590372833512982, 1838470557379732330]
17884516156480583205	0	141.0737730876131	466.8215639012754	3.912414e-05	0.0	1190.8933	2076.8616	1897.9794	1333.4286	1682.544	1767.5927	1627.1158	0.0	1918.6622		[9682730961990171368, 8377237992468602275, 18038747455321956187, 11103539078959522581, 7435985289996045091, 7517161167840972047, 10606076610023955631, 13404375865800193262]
8489513195524080536	0	41.050348204678365	600.4684428803098	0.000213306	7907.1313	6843.7773	8046.4976	8399.903	7661.602	10230.29	9937.91	0.0	7210.502	0.0	[M+H]+	[9782428925092868958, 16275476077520632079, 13545088176408225545, 1533672401495562975, 1368685452741556055, 14985716040342694025, 3441717927340942655, 4756999852544493594]
12446664470097393829	0	29.9920834506803	453.1686242540286	0.000197144	0.0	10031.09	12662.31	5626.5874	13388.08	5037.1045	5012.9272	0.0	7400.3516	6684.282	[M+H]+	[9798140256696422355, 1423644158753714251, 15904170871616146629, 7201376682296323665, 817381987380438058, 6536186191094810052, 11342867875117834462, 5928259850232528222]
1109551396202710457	0	33.164205714440186	412.2880659354285	7.054822e-05	2649.775	3076.3062	3945.9067	3142.1948	2689.7031	0.0	3177.2603	0.0	2293.7014	3410.2058		[9842125363468249463, 5865057224644988365, 1636895513860969662, 7245673865524995430, 17094436209330391554, 15437765916839761219, 16228769313031217428, 12385150153682731314]
11449367430232163834	0	33.51630785536811	347.16725881673153	2.908605e-05	1249.5631	1236.2782	0.0	1229.5802	1370.1995	1553.8955	1320.44	1206.4242	0.0	1538.776	[M+H]+	[9859197990848742091, 10767947020631095743, 14235368951991495734, 14949119049694458656, 12164443001507319829, 10479141180739876859, 7156644394924175735, 6016424162576262273]
8662512034817080422	0	34.30922001095644	243.1714845199445	3.567952e-05	0.0	1640.7749	1415.6984	1352.4916	1664.427	1748.9932	1744.4867	0.0	1529.636	1770.0554		[10095730696764082372, 18374216741577981930, 5739387425770573119, 7343079966369048557, 6672261336687707279, 15306070756816002880, 1966797670640120746, 173126998659766107]
15795555814028036638	0	117.90442441140154	250.91385822392675	0.0002342721	2504.5305	57012.12	0.0	0.0	2493.1511	5079.759	4160.8403	4338.358	2944.1335	4890.835	[M+H]+	[10450923890300278688, 10342808663905313139, 17944384070196883088, 11318406875805712150, 7492497608564672927, 4811961448631102297, 6468278111005619080, 11302293908084440034]
17489810366216280320	0	34.02166165394314	300.2016903165753	9.145897e-05	4302.35	0.0	0.0	4491.7075	3697.4731	3583.9062	4079.9324	4433.2505	4241.24	4353.2134	[M+H]+	[10455715510547356977, 17882018488411041296, 642884886042502232, 2870217360218251107, 13321779821003661522, 5342655323278213738, 16821032434854490435, 14252518094880037274]
10827959521951447810	0	65.06223601056081	166.0858540957895	5.209072e-05	0.0	1367.1935	2567.0415	2554.046	1661.9421	2529.2363	2525.0703	2293.0234	0.0	2567.16		[10467601219275851127, 16835661006086962265, 12160877201616845570, 10617914539297908857, 5477850566796717720, 14447497952005140175, 10750341868929293936, 9796115580174434067]
16445017524291414776	0	127.07001933766784	335.1595996183335	8.474304e-05	3000.158	2091.3486	4021.952	4036.7288	4264.5054	2205.3333	2538.9795	0.0	6793.5	0.0	[M+H]+	[10555012844286277478, 4720295268756620011, 10820764405804431261, 640896391728326420, 3213198056451563985, 10266701389017262469, 12544088558459703914, 10940986392461061706]
16795719525766321336	0	33.22840248794154	412.2522014403622	3.528555e-05	1965.8452	1900.8915	0.0	1635.4408	2385.1404	1289.8853	1481.2496	903.4293	1410.534	0.0		[10589246401299884595, 14981180027891753115, 7094681182918642886, 12289492511897038462, 6837404880407990204, 483043456687055836, 3815447931104943046, 4200861673415180226]
17446246057608848528	0	29.267443607188767	259.2191670880647	4.366126e-05	2102.322	2156.1655	2145.374	2039.7089	2285.7124	0.0	1047.4177	0.0	2193.9414	1214.6805		[10659209960421276571, 5039765623830372185, 11443374306400089980, 11778541466362415178, 88976609065329824, 1255113032391294262, 6369206545961624843, 17747085067361679777]
10379581787851380007	0	5.977418704485643	226.95158138840677	0.0005736942	25275.5	0.0	26080.75	25887.75	23317.28	24725.76	25195.42	25384.54	0.0	22540.97		[10709453191649122964, 5333729719186227957, 17836816426135776821, 14661816241634117973, 5419080931343108540, 11811724373744992165, 13746225452353390136, 5547597136745731995]
7900271838363883743	0	31.222624894451375	215.15097650144568	2.471642e-05	1271.1213	1293.9431	0.0	1336.6057	1030.5813	831.0301	0.0	995.3858	1358.8193	1019.6428		[10832651169742701347, 1516340184076332221, 13277538088708645834, 17105966594723185265, 6542057140614561588, 1549122364282431339, 9014176472286250816, 9031396925278834357]
10171535700821173138	0	185.99381445809794	205.1184450129134	0.0001211959	0.0	1318.048	0.0	3250.0688	15868.2	5037.34	5451.1167	5597.4824	1181.3958	6382.825	[M+H]+	[10847696783026087227, 18149363435045072263, 2966736909740180221, 16862805875897099998, 6170016414457911155, 15058127929586754804, 17400307666595346501, 14816946294029815221]
51929852664066910	0	77.14365226896001	367.1271278202776	7.099085e-05	0.0	6193.6787	1869.2814	0.0	2350.2341	2530.1108	3333.8777	3790.4617	4408.202	2907.901	[M+H]+	[10907208536146225141, 13952036057784705436, 2065988250243825399, 10294292424795959237, 2979795042871346876, 16812670921370238704, 8834737472664458385, 13009721705327593231]
1739644762658382325	0	30.52981288777932	433.2418827658736	4.159455e-05	1720.8103	1371.5294	2280.8252	0.0	1758.9949	2216.9602	1818.5673	2022.024	0.0	1792.3918		[11122208137841781260, 2726058343324465906, 14920681127638851694, 16519218462974259644, 14098807183024714719, 8134319805252373836, 5027952668686681132, 16396696469980424336]
2346583881402124364	0	29.855942349449787	362.27194382873665	7.400915e-05	3630.1372	3249.654	3574.819	3382.5967	3799.735	2221.3433	2492.4246	0.0	3370.487	0.0	[M+H]+	[11204669405865055273, 17975429182497337477, 8436173646243959595, 3910732693743389658, 13698109283009271917, 10148296098185165778, 11258109584898568125, 6454557583909309773]
12370325349184243763	0	120.71035183351233	585.1501158511342	2.997306e-05	1880.0377	2046.0925	0.0	1295.1442	732.3179	1547.338	1514.0284	1522.4711	496.70126	0.0		[11326081452685654466, 1108400109681590213, 1934760350211490036, 9023151009668307061, 5112567103002363820, 16621956112360316273, 18011208786368462941, 265838749451056335]
9087383268066392324	0	30.9222913283196	431.3528188563196	7.952195e-05	0.0	772.4636	2715.4067	5607.043	3418.3005	2332.088	2810.851	2599.655	0.0	2620.944	[M+H]+	[11567649884820148513, 2414537217230618835, 11803722916946962453, 6811104008387593921, 8666873475676471929, 2958150288748913658, 8325406634256575694, 5846751216604847844]
1431836998582121034	0	28.392198866902127	346.2743376407007	9.510861e-05	4638.717	3791.443	4876.3813	4888.531	5004.109	2651.6248	2543.4634	0.0	4287.287	0.0	[M+H]+	[11626591972856488370, 10738192692542220986, 17931753925586697766, 16786313063485713948, 7695668133936581187, 11541173066358076131, 7184251154423665831, 9304719074997013742]
18227799141694083801	0	28.15623068514077	416.3536507819626	4.787165e-05	1745.391	929.59314	1675.8269	3830.7888	2176.4333	0.0	2433.4028	0.0	1308.0431	2166.6763		[11694466962787326530, 10447594437074528742, 13344013963999821509, 4123120857082886651, 10573090412704009785, 8563260869437146947, 11232390711220852960, 3817326955030290199]
2741486045126414655	1	34.26539397049457	585.270495966327	0.0003205569	12512.07	0.0	0.0	2286.9448	15260.37	10448.47	8846.832	8984.347	39643.3	9434.311	[M+H]+	[11698215062522562276, 3955090063944645222, 8229028409805536329, 1118237469622553652, 15677133845119347041, 12346721289668601717, 5335573547048006705, 9774521518791927037]
4524725056093421178	0	30.873134092834324	353.24554133247176	7.378059e-05	2687.6355	3022.1648	0.0	4890.8975	3725.7644	0.0	3146.9844	3344.8582	2364.5793	3547.5425		[11800258800052235166, 9839054623330360376, 9455570199184831260, 16957844266715190538, 6081476352153138339, 10736893215379978468, 11993975156695554295, 16990719531360945622]
1140271504885752822	0	33.01492096555293	317.1876819858525	5.741745e-05	2635.7253	2376.3796	2710.0208	2484.101	2803.9456	0.0	2307.1248	2461.7454	0.0	1973.4792	[M+H]+	[11803115359603961176, 11620328702169662077, 6494970892200188015, 9295285337538594198, 5628577350107941222, 17362930404019729573, 3599879043263146583, 1650196388911587062]
7954399641920582741	0	30.48719620137095	483.309226177894	5.896174e-05	2691.8496	0.0	2886.0564	3337.4258	2796.7058	2054.552	2289.4937	2009.7136	2139.6748	0.0		[11840007169694662540, 10621212848153646073, 5311356151016832685, 16522764284693239388, 16466662346712719691, 16443719209469870371, 12872528702028913237, 706477959974458659]
4016489929297511474	0	29.563598123919324	700.421599874092	2.260589e-05	0.0	1154.4841	811.8031	1164.6991	975.38135	0.0	845.7549	1005.72217	1138.2505	984.4839		[12006471113223738723, 16943411060358385520, 9291593825523243530, 9230459565542677976, 17429994912767858103, 12424736419883918965, 12144207001273565243, 13285529995558687541]
5083543172116027024	0	171.3463280428719	74.09700005717603	5.230175e-05	2460.76	1156.8407	2470.2917	2604.0012	2325.8816	2214.167	2436.7366	2174.1055	0.0	0.0		[12033260962573920062, 229704530874823620, 17537988119709734426, 12816515390587283665, 12799982675728892449, 10509016374458471120, 6314344605226190737, 7544695739754454618]
4816774603293842838	0	34.448814273252225	321.1323912900423	4.366264e-05	2229.4385	2891.554	1785.8595	1470.3169	1422.3461	1900.9247	0.0	1474.0198	0.0	1659.4471	[M+H]+	[12168546896091623739, 16069300336890590193, 10958998888287394751, 13284954033590358438, 14252390083177213558, 14018747905137710546, 108749520241236000, 9520944988060404049]
8244333264947233697	0	140.78558630015058	185.03035121398057	3.251424e-05	1098.495	0.0	1745.3773	1481.3616	1146.7499	1492.2794	1228.2123	1537.7029	0.0	1427.5762		[12171324021065657879, 16222651886470481363, 3035629722262964280, 5887073878255277440, 15965498028235505825, 4228430694630300371, 16575109807235900709, 9547270964465176614]
4914104321631351469	0	31.338454071043845	465.35720023270306	9.034235e-05	2421.6804	0.0	5137.703	5571.827	3477.946	3143.06	3386.03	0.0	1650.7125	3178.6797	[M+H]+	[12172608255194279024, 12745800437436136823, 11053008894749198591, 6684459890333625282, 6358318229328207417, 5861062341500237195, 12928989697844885445, 788200743144778989]
6325464171651861889	0	33.17551230298592	419.23631930450586	4.007174e-05	1507.4392	0.0	1675.2183	1969.5486	1972.9812	1886.1042	1656.5808	1631.0751	0.0	1559.0863		[12330994702579831931, 16608659275352885448, 323444388870611504, 14287734719554312006, 10297631324804824103, 2012191864119402333, 16223383115137725527, 3418577853085110592]
12428619398712343846	0	26.90894735846902	444.38352946305025	2.463077e-05	861.32855	0.0	786.8484	1576.0355	1621.2583	0.0	1009.4161	1125.1252	521.4229	1021.6487		[12366193207668185500, 836083367598395717, 14418983825165233364, 866875994070428981, 18218802408862239576, 13253004759097048178, 17692198819991005258, 11636478636924286265]
13767711429294344367	0	31.975651098823427	250.18110781128715	9.364971e-05	5281.504	0.0	2081.6812	0.0	4770.5596	4713.904	4669.703	4652.247	4847.3877	4725.04		[12387149611713477068, 10919767867610037892, 175625320336895019, 10859968281011927933, 14780497607455250061, 1126609811932192332, 16349647395449006358, 7291726438693742335]
17570530747927138168	0	187.01350633391257	56.01304656457782	0.0002418023	0.0	6077.806	0.0	10561.0	6189.6914	20623.29	10690.56	20415.92	5360.631	11050.45		[12426246413523238145, 363389651385549969, 3947194787946363680, 10611156913315618387, 11422020557946348277, 16966085133905999530, 6560159680051811515, 15581488058377426606]
12907133304560975287	0	31.22537227761557	292.22758869456607	0.0001585196	7668.9487	0.0	7286.8125	7365.8027	9008.819	5526.693	6034.9946	5954.305	0.0	5573.95	[M+H]+	[12437666163217288523, 4256388981632304777, 8612716948392972729, 16306965328376921913, 5860661221650935965, 1161708299398530576, 2032650037853101737, 5833076976329943587]
10100790360522611517	0	157.66021701854552	730.4724552717925	3.560804e-05	1986.3849	1840.3505	0.0	0.0	1906.49	1443.7771	1700.5685	1543.6963	1948.3368	1570.1592	[M+H]+	[12605442748990022914, 15243868379487151571, 16164468497360851448, 13574030752297011934, 12811171915162084620, 11575708413347474014, 10590552854212239022, 15042504929892225740]
16151125699963402876	0	123.162969117474	444.79509637636687	9.682192e-05	4453.749	0.0	2536.5552	3906.8352	5942.8994	3945.9722	5321.601	4290.0605	0.0	4014.5977		[12668789654243691558, 16801633820868730188, 9332890790358496532, 9512108413809078517, 12961697149671748818, 7690599256795367238, 7279243014910824533, 16557070128587307789]
584924004498681527	0	27.255224861396183	311.2558083539774	0.0001110434	7912.4043	0.0	8969.344	6018.97	5227.0957	1606.1256	1928.5535	1722.8013	0.0	2170.4333	[M+H]+	[12776632035863417592, 14401239589994371105, 16040835018882435891, 1919919668655143920, 2559432472170307186, 1715166147963576217, 14371408929213253841, 7875660352448108145]
6988139165288436394	0	129.55009302279777	598.3335003743567	2.667325e-05	0.0	1941.7893	799.3834	0.0	1075.1901	1209.9596	1139.8247	866.88763	1483.3126	1032.7057	[M+H]+	[12857110406211482889, 1870835916082750845, 15784875653429408301, 16648222598253261775, 15614286280042276987, 16332935905747202288, 7418235575250960989, 3289049861003511579]
5064783140322624585	1	197.30582267913138	734.9761507816961	0.0001246843	5677.0713	4943.663	3826.1008	4738.056	4823.051	2496.4338	0.0	0.0	5348.2036	2599.1282	[M+H]+	[12932164996189054853, 4583766720521957626, 10643177771272118253, 9407339068864860747, 11216508989912612683, 190887879190981366, 1101055491696972088, 11532342744526853594]
15836774637963541157	1	135.70056721370725	737.5648160988111	5.950059e-05	1891.8209	0.0	1788.7522	1678.476	1883.3542	1595.7108	1999.0144	3192.262	0.0	1521.6473	[M+H]+	[13016050505561945959, 5682309989748294679, 6198133370039207422, 14881804488892655155, 3757690435690426862, 782055182110695684, 2716363920646734467, 14973297010844563260]
5400810648092309422	0	153.57281706394966	301.14136308823686	1.644872e-05	647.1768	0.0	0.0	686.08276	596.88025	864.22314	789.0987	867.0074	976.9255	793.7711		[13068288705282257587, 14277073064053204831, 754806064760188824, 12077976800779921805, 6274409568157240532, 4976065089350375412, 9194209987403449914, 899987955180953244]
6179770977123768880	0	172.558556088321	399.3086641336262	3.769691e-05	1556.4851	1350.4788	1837.9825	1744.2263	1581.9065	0.0	1579.6794	1716.9023	0.0	1569.5502	[M+H]+	[13152110852676560375, 5405522918076783324, 18271611289400230059, 6825968125078597783, 18156396558773393756, 9146407193697242280, 5943493876084509084, 18133173533807155453]
17805842557558859289	0	30.244648021508784	262.2172742970011	0.0001010585	0.0	0.0	5375.6455	5542.6606	5529.026	2822.5312	3606.7703	3598.9958	5425.818	3278.208		[13153805266590239480, 16564869753310071377, 6377570237045778407, 7961175699568590392, 8843092131198164696, 2853362878585507295, 11610307224950566709, 11149691109118598741]
8611535986768236461	1	26.57581055973572	372.32607278705524	0.0001860297	7187.609	3943.624	6135.448	9395.945	9330.295	0.0	5150.8047	4036.2795	0.0	4517.7905	[M+H]+	[13217246194737843403, 11396364462156336670, 2416535493094819219, 688577528563922068, 5020896903317073756, 10276231234559515217, 14375732985508851279, 2918548852981393403]
13779992981996340317	0	29.621230735736333	241.17572272509474	5.079192e-05	2630.6309	2602.439	2617.9238	2528.044	2290.2117	1189.243	0.0	0.0	2503.913	1179.1761		[13222434820975646438, 11693314398021529978, 4054318162741007379, 1731982070966620036, 506106929785409935, 5354858938641186126, 2084820385265673433, 12283303656810001551]
357097535211985732	0	160.9501533762654	303.0340853234338	1.717172e-05	847.97644	913.7744	0.0	621.8	991.486	649.283	0.0	767.19763	876.15015	785.7235		[13226845672107453202, 1986920382239910289, 15065234201854047705, 3210217905209370575, 1135859936619295390, 1814658610101133503, 9759782609903046887, 14407940756738075172]
